class_name,image_1,image_2,phash_distance,pixel_mae,pixel_correlation,confirmed
Orange___Haunglongbing_(Citrus_greening),train/Orange___Haunglongbing_(Citrus_greening)/3f3e2a96-409e-4190-ab4f-4fa47a528d80___UF.Citrus_HLB_Lab 0980.JPG,train/Orange___Haunglongbing_(Citrus_greening)/7dbdb991-c516-436e-80df-d03bff3f8a31___UF.Citrus_HLB_Lab 1516.JPG,4,0.06940940767526627,0.7055309747726065,False
Orange___Haunglongbing_(Citrus_greening),train/Orange___Haunglongbing_(Citrus_greening)/3f3e2a96-409e-4190-ab4f-4fa47a528d80___UF.Citrus_HLB_Lab 0980.JPG,train/Orange___Haunglongbing_(Citrus_greening)/cd98c69d-885a-4558-af3b-a23aef5b83ab___UF.Citrus_HLB_Lab 9982.JPG,4,0.09232906252145767,0.35795037169124916,False
Orange___Haunglongbing_(Citrus_greening),train/Orange___Haunglongbing_(Citrus_greening)/44d03006-da82-48b4-964a-1822a4da3ec3___UF.Citrus_HLB_Lab 0790.JPG,train/Orange___Haunglongbing_(Citrus_greening)/fa0ec8f8-6ec7-4778-b007-d04d8632ce1b___UF.Citrus_HLB_Lab 1215.JPG,4,0.14739583432674408,0.3288053934472164,False
Orange___Haunglongbing_(Citrus_greening),train/Orange___Haunglongbing_(Citrus_greening)/4d86882b-9b59-4c28-a7c7-4b6bd43de3f7___UF.Citrus_HLB_Lab 1452.JPG,train/Orange___Haunglongbing_(Citrus_greening)/acfa229f-980a-4c3d-9ae7-0fe5d0b63b47___UF.Citrus_HLB_Lab 1449.JPG,4,0.10914139449596405,0.7564916293575165,False
Orange___Haunglongbing_(Citrus_greening),train/Orange___Haunglongbing_(Citrus_greening)/501e8278-3df7-4202-b772-8834abb5ceb9___UF.Citrus_HLB_Lab 1566.JPG,train/Orange___Haunglongbing_(Citrus_greening)/c26d2d12-5107-4672-99dd-dc23458f334c___UF.Citrus_HLB_Lab 1572.JPG,4,0.028170814737677574,0.8446521258134807,False
Orange___Haunglongbing_(Citrus_greening),train/Orange___Haunglongbing_(Citrus_greening)/5d7a7638-3a13-4bbd-95f1-9a355facafcc___UF.Citrus_HLB_Lab 0253.JPG,train/Orange___Haunglongbing_(Citrus_greening)/a4fccae9-4f8b-4d22-903d-c9aae259ae68___UF.Citrus_HLB_Lab 1530.JPG,4,0.0773414894938469,0.6699672425949833,False
Orange___Haunglongbing_(Citrus_greening),train/Orange___Haunglongbing_(Citrus_greening)/5fb6714a-7725-44a3-b1c2-1d59aa2e7d92___CREC_HLB 5567.JPG,val/Orange___Haunglongbing_(Citrus_greening)/ef9142a7-a600-4541-a533-0d7069414c8f___CREC_HLB 5338.JPG,4,0.0663590133190155,0.8571806190187444,False
Orange___Haunglongbing_(Citrus_greening),train/Orange___Haunglongbing_(Citrus_greening)/63d9c436-08f4-4617-9286-f6a5ed70073e___UF.Citrus_HLB_Lab 0095.JPG,val/Orange___Haunglongbing_(Citrus_greening)/f8c0e949-2dfc-4850-9978-1576b0618eac___UF.Citrus_HLB_Lab 0094.JPG,4,0.018908007070422173,0.934066277961054,True
Orange___Haunglongbing_(Citrus_greening),train/Orange___Haunglongbing_(Citrus_greening)/744e16e7-5b57-480b-b86c-859ea1bfdd22___UF.Citrus_HLB_Lab 9973.JPG,train/Orange___Haunglongbing_(Citrus_greening)/8400d972-d764-4b09-86fe-34397c664ca0___UF.Citrus_HLB_Lab 9767.JPG,4,0.06564784049987793,0.5032362963485133,False
Orange___Haunglongbing_(Citrus_greening),train/Orange___Haunglongbing_(Citrus_greening)/74dc2ef2-30ab-4944-a708-3a3d4db2b5c8___CREC_HLB 4358.JPG,train/Orange___Haunglongbing_(Citrus_greening)/ddc06f57-48bc-4562-9903-e98b86ced53a___CREC_HLB 5396.JPG,4,0.058039162307977676,0.8881573870731254,False
Orange___Haunglongbing_(Citrus_greening),train/Orange___Haunglongbing_(Citrus_greening)/7a8b09cb-0978-430a-a0f1-b71529c9bd06___CREC_HLB 5345.JPG,train/Orange___Haunglongbing_(Citrus_greening)/e9eefed2-d9dd-4286-9701-7c192f8839f9___CREC_HLB 5405.JPG,4,0.052351124584674835,0.8633196317658622,False
Orange___Haunglongbing_(Citrus_greening),train/Orange___Haunglongbing_(Citrus_greening)/7c42ad79-8df0-4036-9833-a87b0507884a___UF.Citrus_HLB_Lab 0069.JPG,train/Orange___Haunglongbing_(Citrus_greening)/a0757154-32ee-4149-8efc-230b859649b7___UF.Citrus_HLB_Lab 0067.JPG,4,0.07960055768489838,0.8701269678086325,False
Orange___Haunglongbing_(Citrus_greening),train/Orange___Haunglongbing_(Citrus_greening)/893a66d7-3e62-4cdf-b850-a1a57e7bcd94___CREC_HLB 4462.JPG,train/Orange___Haunglongbing_(Citrus_greening)/ebf6d399-4b0f-4cc3-99ec-008226600aec___CREC_HLB 4622.JPG,4,0.09861650317907333,0.7793875818639003,False
Orange___Haunglongbing_(Citrus_greening),train/Orange___Haunglongbing_(Citrus_greening)/89b1e21b-1f98-4eee-a9ed-36aaff2f3b83___UF.Citrus_HLB_Lab 1073.JPG,val/Orange___Haunglongbing_(Citrus_greening)/f3d84426-e66d-4957-92cf-fee64fafe1ec___UF.Citrus_HLB_Lab 1070.JPG,4,0.04608466848731041,0.819418499365612,False
Orange___Haunglongbing_(Citrus_greening),train/Orange___Haunglongbing_(Citrus_greening)/8c234c74-0ac2-4d2e-96d8-8aaebac5adfa___CREC_HLB 4208.JPG,train/Orange___Haunglongbing_(Citrus_greening)/ba8af517-ae00-474e-b6a7-9b5031419cf4___CREC_HLB 4220.JPG,4,0.049055781215429306,0.907058686379204,True
Orange___Haunglongbing_(Citrus_greening),train/Orange___Haunglongbing_(Citrus_greening)/965e691c-b6b4-4b2b-9e3a-692b95c2823b___UF.Citrus_HLB_Lab 1461.JPG,train/Orange___Haunglongbing_(Citrus_greening)/cbb3a4f0-f268-450c-8f2f-9c498079065c___UF.Citrus_HLB_Lab 1462.JPG,4,0.03389189392328262,0.8485973377170796,False
Orange___Haunglongbing_(Citrus_greening),train/Orange___Haunglongbing_(Citrus_greening)/9854450e-e9e8-410f-acf1-0cf52d6becaa___CREC_HLB 3870.JPG,train/Orange___Haunglongbing_(Citrus_greening)/f60b6950-4fc3-4a6a-9177-a9620250a119___CREC_HLB 4271.JPG,4,0.09466472268104553,0.7688092647369976,False
Orange___Haunglongbing_(Citrus_greening),train/Orange___Haunglongbing_(Citrus_greening)/9ec46719-c752-4007-aedd-352a38a94b74___UF.Citrus_HLB_Lab 1206.JPG,train/Orange___Haunglongbing_(Citrus_greening)/ca4f0a61-5c1e-4bbf-b0a4-dcc0adfb6b99___UF.Citrus_HLB_Lab 1207.JPG,2,0.04878741875290871,0.7354958966581381,False
Orange___Haunglongbing_(Citrus_greening),train/Orange___Haunglongbing_(Citrus_greening)/9fe8f6a6-c1de-4897-9e30-66125ace4a31___UF.Citrus_HLB_Lab 1136.JPG,train/Orange___Haunglongbing_(Citrus_greening)/ee1cb6cb-e891-4aea-8024-695ae62527ce___UF.Citrus_HLB_Lab 1137.JPG,2,0.02448498271405697,0.9758899483080763,True
Orange___Haunglongbing_(Citrus_greening),train/Orange___Haunglongbing_(Citrus_greening)/a1399e19-7c4e-4efd-b193-4d6f2c0615a0___CREC_HLB 4384.JPG,train/Orange___Haunglongbing_(Citrus_greening)/a18221a9-8664-4b81-bf51-851f1fa7e3cf___CREC_HLB 5373.JPG,4,0.0706288069486618,0.8614543600276999,False
Orange___Haunglongbing_(Citrus_greening),train/Orange___Haunglongbing_(Citrus_greening)/a4fccae9-4f8b-4d22-903d-c9aae259ae68___UF.Citrus_HLB_Lab 1530.JPG,val/Orange___Haunglongbing_(Citrus_greening)/6fa5e8e9-e702-4888-9d0a-340d4c0c4989___UF.Citrus_HLB_Lab 0548.JPG,4,0.102070152759552,0.6652805783430688,False
Orange___Haunglongbing_(Citrus_greening),train/Orange___Haunglongbing_(Citrus_greening)/b86bd933-ecdf-4c7e-8e94-e17387c1f2ce___CREC_HLB 4906.JPG,train/Orange___Haunglongbing_(Citrus_greening)/ebf6d399-4b0f-4cc3-99ec-008226600aec___CREC_HLB 4622.JPG,4,0.08994899690151215,0.7774921240382013,False
Orange___Haunglongbing_(Citrus_greening),train/Orange___Haunglongbing_(Citrus_greening)/c8105c9a-6dd6-4bef-a490-59ca546a6d7a___UF.Citrus_HLB_Lab 9638.JPG,train/Orange___Haunglongbing_(Citrus_greening)/d1838da6-03f1-4bea-bf95-887bbbcc224d___UF.Citrus_HLB_Lab 9639.JPG,4,0.059603217989206314,0.6639473378395733,False
Orange___Haunglongbing_(Citrus_greening),train/Orange___Haunglongbing_(Citrus_greening)/e338d819-222d-4acb-8361-b2415adb5f0b___CREC_HLB 6918.JPG,val/Orange___Haunglongbing_(Citrus_greening)/f17975dc-89bd-4e4f-a604-15d7440c24e6___CREC_HLB 4663.JPG,4,0.09547590464353561,0.8208796484579408,False
Orange___Haunglongbing_(Citrus_greening),train/Orange___Haunglongbing_(Citrus_greening)/f0d185ab-2eed-4068-a78b-09a642e87f3b___CREC_HLB 5579.JPG,val/Orange___Haunglongbing_(Citrus_greening)/e85a3abf-a71a-4fe0-8473-8109abc37ce6___CREC_HLB 4637.JPG,4,0.11495141685009003,0.8069971537645265,False
Orange___Haunglongbing_(Citrus_greening),train/Orange___Haunglongbing_(Citrus_greening)/f9661097-aad8-4801-b3fc-b2c5d1b63558___CREC_HLB 5650.JPG,val/Orange___Haunglongbing_(Citrus_greening)/d02ca9ca-2dae-42a1-9aaf-f302ce32db25___CREC_HLB 5536.JPG,4,0.05223808065056801,0.9095920445518244,True
Orange___Haunglongbing_(Citrus_greening),val/Orange___Haunglongbing_(Citrus_greening)/11bdfcfd-efbc-48d1-9623-e3a91da5a3d5___UF.Citrus_HLB_Lab 1216.JPG,val/Orange___Haunglongbing_(Citrus_greening)/6de27421-3bfe-49b7-a21f-1a50caf7a1dc___UF.Citrus_HLB_Lab 1217.JPG,2,0.02440016344189644,0.9071004581496048,True
Orange___Haunglongbing_(Citrus_greening),val/Orange___Haunglongbing_(Citrus_greening)/4940d5f0-0ca8-495a-9bc6-bf760b8098d6___UF.Citrus_HLB_Lab 0405.JPG,val/Orange___Haunglongbing_(Citrus_greening)/b86bb885-949b-4c0d-88c3-95cb8591cac3___UF.Citrus_HLB_Lab 0406.JPG,4,0.03715178743004799,0.9119733582946913,True
Orange___Haunglongbing_(Citrus_greening),val/Orange___Haunglongbing_(Citrus_greening)/5e320f37-ba7c-49e7-9668-c7fa61f267da___UF.Citrus_HLB_Lab 1626.JPG,val/Orange___Haunglongbing_(Citrus_greening)/a46a039e-e655-4c48-9627-a5ed9f218203___UF.Citrus_HLB_Lab 1625.JPG,2,0.04080243781208992,0.838635452953214,False
Orange___Haunglongbing_(Citrus_greening),val/Orange___Haunglongbing_(Citrus_greening)/6fa5e8e9-e702-4888-9d0a-340d4c0c4989___UF.Citrus_HLB_Lab 0548.JPG,val/Orange___Haunglongbing_(Citrus_greening)/fdf012b4-2c83-4ed2-b385-821133c34a88___UF.Citrus_HLB_Lab 0285.JPG,4,0.08855953812599182,0.5757951511123168,False
Orange___Haunglongbing_(Citrus_greening),val/Orange___Haunglongbing_(Citrus_greening)/80305359-22cf-41bb-8641-c2dad345039b___CREC_HLB 5045.JPG,val/Orange___Haunglongbing_(Citrus_greening)/ef9142a7-a600-4541-a533-0d7069414c8f___CREC_HLB 5338.JPG,4,0.09629090875387192,0.8647344831057219,False
Peach___Bacterial_spot,train/Peach___Bacterial_spot/bc9590c3-1b7c-4381-a8af-2406a9b709c4___Rut._Bact.S 0820.JPG,train/Peach___Bacterial_spot/c49c72c2-693d-45a9-89f4-ecfcf085b549___Rut._Bact.S 0821.JPG,4,0.06428207457065582,0.7998746216272029,False
"Pepper,_bell___Bacterial_spot","train/Pepper,_bell___Bacterial_spot/43aa27d3-3a37-4245-8b20-984512abfc6c___JR_B.Spot 3386.JPG","val/Pepper,_bell___Bacterial_spot/4f539b76-13f8-43ab-a630-0cc6b1461bc9___JR_B.Spot 3381.JPG",4,0.09672748297452927,0.7529182811413954,False
"Pepper,_bell___Bacterial_spot","train/Pepper,_bell___Bacterial_spot/d0776882-b233-48b9-a7dc-a426ffc7cd0e___JR_B.Spot 3227.JPG","val/Pepper,_bell___Bacterial_spot/21556c18-1833-43a9-86b2-8e7130b4dbce___JR_B.Spot 3230.JPG",4,0.10784341394901276,0.5664425731634025,False
"Pepper,_bell___healthy","train/Pepper,_bell___healthy/08945f1c-9204-48d6-a5b4-bece52a18909___JR_HL 8056.JPG","train/Pepper,_bell___healthy/c535f12e-99d3-4270-a383-3220e97a538c___JR_HL 8055.JPG",4,0.07857292890548706,0.8338828726115621,False
"Pepper,_bell___healthy","train/Pepper,_bell___healthy/0dd09705-5593-4d01-9a9b-c1d5857daf92___JR_HL 8212.JPG","train/Pepper,_bell___healthy/253b8420-d8a7-4278-8f5c-b1a0dd709138___JR_HL 8214.JPG",4,0.13493257761001587,0.7611416755162551,False
"Pepper,_bell___healthy","train/Pepper,_bell___healthy/21d172cd-9cac-4bad-bdcb-4f72eb265f5a___JR_HL 8422.JPG","train/Pepper,_bell___healthy/4a4478b6-4d10-4973-b884-548ff3e1b444___JR_HL 8428.JPG",4,0.1089508980512619,0.7606950256164844,False
"Pepper,_bell___healthy","train/Pepper,_bell___healthy/432a3897-5e80-45d6-b795-4fa206a58e26___JR_HL 8595.JPG","train/Pepper,_bell___healthy/f460de9c-14ab-4bac-8cb6-b25c958ae78f___JR_HL 8596.JPG",4,0.03883768618106842,0.9093301046753997,True
"Pepper,_bell___healthy","train/Pepper,_bell___healthy/8ad15a2e-9a13-4a7d-ad6e-8c196d65e81c___JR_HL 8194.JPG","train/Pepper,_bell___healthy/c850904d-59ff-4125-998d-4fdd8fa83d56___JR_HL 8193.JPG",4,0.13104689121246338,0.5556938327343252,False
"Pepper,_bell___healthy","train/Pepper,_bell___healthy/9ec19588-69dc-438b-b257-7a987ff403e2___JR_HL 8621.JPG","val/Pepper,_bell___healthy/ca1c9cb1-75e6-4937-85ec-814aaac3bc32___JR_HL 8620.JPG",4,0.06225590035319328,0.8215947800690357,False
"Pepper,_bell___healthy","train/Pepper,_bell___healthy/b39dd01c-b297-4d3f-ad79-c06a488a99cd___JR_HL 8268.JPG","val/Pepper,_bell___healthy/49b4fd49-ffc0-40c3-ad76-452b933d58c7___JR_HL 8267.JPG",4,0.0700656995177269,0.855647625341931,False
"Pepper,_bell___healthy","train/Pepper,_bell___healthy/e7d0f9a3-f28d-4c66-aba7-ce7c831590f5___JR_HL 8249.JPG","val/Pepper,_bell___healthy/2a5eb7c8-4c8b-43a6-9448-b3983beef06c___JR_HL 8248.JPG",2,0.07450129091739655,0.8966184574786513,False
"Pepper,_bell___healthy","val/Pepper,_bell___healthy/1b574484-60cd-4ae4-83ed-511a5ae07ea8___JR_HL 7849.JPG","val/Pepper,_bell___healthy/565744a9-b6ab-46c2-bc42-f92731c6ff4c___JR_HL 7850.JPG",2,0.08667635172605515,0.8759698965766701,False
"Pepper,_bell___healthy","val/Pepper,_bell___healthy/79fb9f7d-f4e1-4e0e-9968-b2e3ab9f8953___JR_HL 8409.JPG","val/Pepper,_bell___healthy/9b2cfd07-d31c-4bc5-b055-dbb36090a4b1___JR_HL 8411.JPG",2,0.10363774746656418,0.8691383282156773,False
"Pepper,_bell___healthy","val/Pepper,_bell___healthy/a6df86ad-1d11-43f3-9a71-7aa4a9c35b8b___JR_HL 8272.JPG","val/Pepper,_bell___healthy/df911e7c-0200-4e05-9076-6c40141bcbab___JR_HL 8273.JPG",4,0.12379096448421478,0.8406973706957953,False
Potato___Early_blight,train/Potato___Early_blight/1c4e0445-375a-4c5d-b6fd-6123d22f009f___RS_Early.B 7972.JPG,train/Potato___Early_blight/49b24f9e-12d4-4f32-8bc8-482d66514a17___RS_Early.B 8037.JPG,4,0.10863148421049118,0.6626495758547497,False
Potato___Early_blight,train/Potato___Early_blight/5aee3e9f-0469-42e7-8ae7-56f7a1900fd5___RS_Early.B 9091.JPG,val/Potato___Early_blight/bc378ba0-533d-42db-a8b2-82decc73f4d5___RS_Early.B 9092.JPG,2,0.10846298187971115,0.871665312407341,False
Potato___Late_blight,train/Potato___Late_blight/c89d5a2a-2c1e-496e-84b8-b7a844a97ac9___RS_LB 4920.JPG,train/Potato___Late_blight/f528b00d-99a6-41db-8d96-9eed58b519c1___RS_LB 4544.JPG,4,0.1154140904545784,0.6954541185886943,False
Raspberry___healthy,train/Raspberry___healthy/102dcdc7-69ca-443d-a5e5-7c861092fa4e___Mary_HL 9259.JPG,train/Raspberry___healthy/aebc17a4-00bc-4a37-9942-7ada247ddb48___Mary_HL 9258.JPG,4,0.07907035946846008,0.7973536400754996,False
Raspberry___healthy,train/Raspberry___healthy/11eb28ed-0d05-46c9-a2a8-e325d8bf2b38___Mary_HL 9265.JPG,train/Raspberry___healthy/b00a6846-c092-4461-8b52-da94e81d960d___Mary_HL 9266.JPG,4,0.06625788658857346,0.7710878251770472,False
Raspberry___healthy,train/Raspberry___healthy/1588fdc0-3aa4-4c75-b813-7a62780136ad___Mary_HL 9186.JPG,val/Raspberry___healthy/eb8b3204-11d3-4a9b-b7b8-b24a60ef3d57___Mary_HL 9187.JPG,4,0.09154980629682541,0.6400052389762101,False
Raspberry___healthy,train/Raspberry___healthy/27ef7a65-771c-4eab-9169-03a5fa121c71___Mary_HL 9195.JPG,val/Raspberry___healthy/7fdeb60a-15db-4759-858a-e1118bad583a___Mary_HL 9194.JPG,4,0.11499551683664322,0.8362039379761298,False
Raspberry___healthy,train/Raspberry___healthy/2acf2191-96db-4afa-bcdf-77590e0b7428___Mary_HL 6233.JPG,train/Raspberry___healthy/9f63daed-c468-4783-94c9-c703187a37ad___Mary_HL 6303.JPG,4,0.08300554007291794,0.8177348976512083,False
Raspberry___healthy,train/Raspberry___healthy/366e35f2-7492-49bc-a85c-b8da33fabfa0___Mary_HL 9349.JPG,train/Raspberry___healthy/4c210242-adfc-4011-88e5-3380cbee49b1___Mary_HL 9351.JPG,4,0.09265230596065521,0.7925626692006329,False
Raspberry___healthy,train/Raspberry___healthy/4b3a7218-7ea2-4ded-accb-2dd6d782daa6___Mary_HL 6246.JPG,train/Raspberry___healthy/4c210242-adfc-4011-88e5-3380cbee49b1___Mary_HL 9351.JPG,4,0.07608676701784134,0.8630735536323513,False
Raspberry___healthy,train/Raspberry___healthy/5829c049-aa10-494a-9663-8ce0677e64f7___Mary_HL 6330.JPG,train/Raspberry___healthy/7ba1a91f-41d0-4ff2-a994-4d469ad26b0c___Mary_HL 6370.JPG,4,0.07193896919488907,0.8474061729212888,False
Raspberry___healthy,train/Raspberry___healthy/5829c049-aa10-494a-9663-8ce0677e64f7___Mary_HL 6330.JPG,train/Raspberry___healthy/fe1c1683-06cc-49c5-b86a-a41fb36f058b___Mary_HL 6249.JPG,4,0.08575893193483353,0.8419623911920989,False
Raspberry___healthy,train/Raspberry___healthy/59305710-b9c7-4482-afff-1b3446f351c7___Mary_HL 9338.JPG,train/Raspberry___healthy/f942155e-54d8-4724-a509-92745205d414___Mary_HL 9345.JPG,4,0.1613997519016266,0.8930563799665954,False
Raspberry___healthy,train/Raspberry___healthy/599c43e6-e742-4bc6-92a1-a1ebe4fa820a___Mary_HL 9158.JPG,train/Raspberry___healthy/dbaa5f62-187f-422b-ac84-12c6e7b12025___Mary_HL 9164.JPG,4,0.07101205736398697,0.8851527459119282,False
Raspberry___healthy,train/Raspberry___healthy/6b61c54a-9670-4049-8435-79e1b4e3c1d6___Mary_HL 6361.JPG,train/Raspberry___healthy/a8530446-f16a-4c42-abb9-bbe2d83bb94d___Mary_HL 6353.JPG,4,0.08590643852949142,0.829496811400684,False
Raspberry___healthy,train/Raspberry___healthy/6b61c54a-9670-4049-8435-79e1b4e3c1d6___Mary_HL 6361.JPG,train/Raspberry___healthy/fe1c1683-06cc-49c5-b86a-a41fb36f058b___Mary_HL 6249.JPG,4,0.09022161364555359,0.8272103903942252,False
Raspberry___healthy,train/Raspberry___healthy/6f4c7d33-4f72-44e7-9354-2e8e86fcd304___Mary_HL 9191.JPG,train/Raspberry___healthy/b4e5bed9-5737-4903-b30a-3d3b88c91f4f___Mary_HL 9190.JPG,4,0.06345897167921066,0.8710705989560487,False
Raspberry___healthy,train/Raspberry___healthy/9fef3df4-201a-4c35-ba56-1142ccebeba0___Mary_HL 9230.JPG,val/Raspberry___healthy/e1b5fa88-4c95-4845-a422-20c96d77b384___Mary_HL 9229.JPG,4,0.06488347053527832,0.8494845265291995,False
Raspberry___healthy,train/Raspberry___healthy/ae5a17be-bbf6-47dd-a04d-7fdaa7703a74___Mary_HL 9324.JPG,train/Raspberry___healthy/eda7f6bf-dc99-4287-a38c-f259e2f21886___Mary_HL 9323.JPG,4,0.10586390644311905,0.752924442171045,False
Raspberry___healthy,train/Raspberry___healthy/ae5a17be-bbf6-47dd-a04d-7fdaa7703a74___Mary_HL 9324.JPG,val/Raspberry___healthy/6c23e00e-1d59-4958-9eba-91023e6ddaed___Mary_HL 9325.JPG,4,0.09693783521652222,0.791612205825058,False
Raspberry___healthy,train/Raspberry___healthy/b4e5bed9-5737-4903-b30a-3d3b88c91f4f___Mary_HL 9190.JPG,val/Raspberry___healthy/141f4953-4e0d-4e5d-bb1b-e3a880cd7bf6___Mary_HL 9192.JPG,4,0.07912766188383102,0.8838738448834628,False
Raspberry___healthy,train/Raspberry___healthy/dc625fd1-1e66-4b78-882a-9be38921e30f___Mary_HL 9333.JPG,val/Raspberry___healthy/837ce07f-c8df-42c6-8b24-a6d93b6e60dc___Mary_HL 9332.JPG,2,0.08704371005296707,0.8410361884611877,False
Raspberry___healthy,val/Raspberry___healthy/0f973c31-b338-438e-8162-e005738c659e___Mary_HL 9257.JPG,val/Raspberry___healthy/7f771790-da66-43db-a051-5900affecc6e___Mary_HL 9261.JPG,2,0.07826514542102814,0.8108677414154031,False
Soybean___healthy,train/Soybean___healthy/0029bef1-201b-4dcc-9f84-d01dfc24785d___RS_HL 6484.JPG,train/Soybean___healthy/090ce827-c5bb-4353-ae69-3d1a2c9c0814___RS_HL 6470.JPG,4,0.08260101824998856,0.7243885558443712,False
Soybean___healthy,train/Soybean___healthy/0029bef1-201b-4dcc-9f84-d01dfc24785d___RS_HL 6484.JPG,train/Soybean___healthy/b6dd3896-b46d-46cd-a89b-8d015dc3c38e___RS_HL 6483.JPG,4,0.0701632872223854,0.8005132609117458,False
Soybean___healthy,train/Soybean___healthy/01104aee-fd81-4d74-9ff3-5e793da256be___RS_HL 4502.JPG,train/Soybean___healthy/78742856-a34f-4279-ba6f-aab9f395a73f___RS_HL 5671 1.JPG,4,0.11093806475400925,0.6938452371064325,False
Soybean___healthy,train/Soybean___healthy/01104aee-fd81-4d74-9ff3-5e793da256be___RS_HL 4502.JPG,train/Soybean___healthy/8c76beff-437e-4c5a-8c6a-eed877004255___RS_HL 5331.JPG,4,0.08599933981895447,0.8735442577652864,False
Soybean___healthy,train/Soybean___healthy/01104aee-fd81-4d74-9ff3-5e793da256be___RS_HL 4502.JPG,train/Soybean___healthy/98a539a4-6cc9-4fe2-a240-84a658825869___RS_HL 4625.JPG,4,0.12714233994483948,0.8122405755346548,False
Soybean___healthy,train/Soybean___healthy/01104aee-fd81-4d74-9ff3-5e793da256be___RS_HL 4502.JPG,train/Soybean___healthy/b23bc2ab-d7f6-47dc-a0d4-03beaa7cb1a7___RS_HL 4226.JPG,4,0.06809200346469879,0.8226786034035445,False
Soybean___healthy,train/Soybean___healthy/01104aee-fd81-4d74-9ff3-5e793da256be___RS_HL 4502.JPG,train/Soybean___healthy/eb6d0eee-eea7-45ea-9855-1282cdd263e3___RS_HL 3819.JPG,4,0.1014132872223854,0.7968530943108235,False
Soybean___healthy,train/Soybean___healthy/01104aee-fd81-4d74-9ff3-5e793da256be___RS_HL 4502.JPG,val/Soybean___healthy/18075112-de5a-402b-8957-bd94525bb362___RS_HL 3378.JPG,4,0.09171630442142487,0.8034072979588569,False
Soybean___healthy,train/Soybean___healthy/018c61ed-c8cd-4e0c-b0e1-4f2531eeed6b___RS_HL 2880.JPG,train/Soybean___healthy/2d457a27-71d9-4b38-ba4f-36b1a88bf755___RS_HL 5461.JPG,4,0.08371942490339279,0.7716879255510105,False
Soybean___healthy,train/Soybean___healthy/018c9b04-ff44-4fb2-b83f-cacd62198ed4___RS_HL 5408.JPG,train/Soybean___healthy/c27e227c-ce19-40af-8edb-d40f5f73c725___RS_HL 5424.JPG,4,0.0911632850766182,0.8794463043061288,False
Soybean___healthy,train/Soybean___healthy/021fd775-de0f-4583-ade1-ebfe61f2ae6f___RS_HL 6075.JPG,train/Soybean___healthy/f7800cef-542e-4c6d-8c69-78fb88ccc276___RS_HL 6417.JPG,4,0.14082911610603333,0.5837160783404111,False
Soybean___healthy,train/Soybean___healthy/021fd775-de0f-4583-ade1-ebfe61f2ae6f___RS_HL 6075.JPG,val/Soybean___healthy/f563dc05-1779-4cc5-8778-be6840989ae6___RS_HL 6076.JPG,4,0.07993472367525101,0.7939371705086494,False
Soybean___healthy,train/Soybean___healthy/029201ad-36b4-41ad-ba0e-2a4b1c8f79ad___RS_HL 4814.JPG,train/Soybean___healthy/68852af6-4946-48a4-a9d2-4875ffc22698___RS_HL 4797.JPG,4,0.07285326719284058,0.8406822602483612,False
Soybean___healthy,train/Soybean___healthy/02939fee-0408-46de-81c7-e0ecf75fb9f5___RS_HL 4664.JPG,train/Soybean___healthy/b4b751f7-7fe1-4ac9-9d43-41c5c18c4f7a___RS_HL 3291.JPG,4,0.09476329386234283,0.8426410932965641,False
Soybean___healthy,train/Soybean___healthy/02f3a559-6f7c-43d4-bd61-23951756f43e___RS_HL 5805 1.JPG,train/Soybean___healthy/23c541f5-e1f9-45a4-9e05-4a4ed0609b60___RS_HL 4832.JPG,4,0.09298349916934967,0.7251650691634081,False
Soybean___healthy,train/Soybean___healthy/02f3a559-6f7c-43d4-bd61-23951756f43e___RS_HL 5805 1.JPG,val/Soybean___healthy/66470940-d138-4a1c-8c96-0fcd0b6a6f7f___RS_HL 6346.JPG,2,0.1027054414153099,0.8001263090022726,False
Soybean___healthy,train/Soybean___healthy/03215c62-cd81-4e62-8934-a210550c085b___RS_HL 4468.JPG,train/Soybean___healthy/33593194-35ad-45d1-bc89-d56a6b1151b1___RS_HL 3896.JPG,4,0.08114773035049438,0.8916964417948806,False
Soybean___healthy,train/Soybean___healthy/0349cb1c-194d-43e9-9d53-170e816d337e___RS_HL 5180.JPG,train/Soybean___healthy/1b951855-b456-4f7c-b0b1-cf663d047929___RS_HL 5482.JPG,2,0.10858126729726791,0.81986237398947,False
